#-----------------------------------------------------------------------------
# Date d'extraction : 26/12/2025 - 16h22 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP8.5 : Emissions non réduites
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     ATXHWD : Ecart de nombre de jours d'une vague de chaleur (jour(s))
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;ATXHWD;
#-----------------------------------------------------------------------------
Point;Latitude;Longitude;Contexte;Période;ATXHWD;
8658;45.8681;3.4184;RCP8.5;H3;75;
8659;45.867;3.5214;RCP8.5;H3;74;
8660;45.8659;3.6244;RCP8.5;H3;71;
8661;45.8647;3.7274;RCP8.5;H3;74;
8662;45.8634;3.8304;RCP8.5;H3;74;
8663;45.8619;3.9334;RCP8.5;H3;76;
8664;45.8604;4.0364;RCP8.5;H3;75;
8665;45.8588;4.1394;RCP8.5;H3;77;
8666;45.8571;4.2424;RCP8.5;H3;74;
8667;45.8553;4.3454;RCP8.5;H3;81;
8668;45.8535;4.4483;RCP8.5;H3;82;
8669;45.8515;4.5513;RCP8.5;H3;80;
8670;45.8494;4.6542;RCP8.5;H3;77;
8671;45.8472;4.7572;RCP8.5;H3;74;
8672;45.845;4.8601;RCP8.5;H3;76;
8673;45.8426;4.963;RCP8.5;H3;78;
8674;45.8402;5.066;RCP8.5;H3;77;
8675;45.8376;5.1689;RCP8.5;H3;74;
8676;45.835;5.2718;RCP8.5;H3;78;
8677;45.8322;5.3747;RCP8.5;H3;78;
8678;45.8294;5.4775;RCP8.5;H3;93;
8679;45.8265;5.5804;RCP8.5;H3;92;
8680;45.8235;5.6833;RCP8.5;H3;91;
8681;45.8204;5.7861;RCP8.5;H3;89;
8682;45.8172;5.8889;RCP8.5;H3;86;
8683;45.8139;5.9918;RCP8.5;H3;82;
8684;45.8105;6.0946;RCP8.5;H3;94;
8685;45.807;6.1974;RCP8.5;H3;94;
8686;45.8034;6.3002;RCP8.5;H3;99;
8687;45.7997;6.4029;RCP8.5;H3;95;
8688;45.796;6.5057;RCP8.5;H3;93;
8689;45.7921;6.6084;RCP8.5;H3;98;
8690;45.7882;6.7112;RCP8.5;H3;133;
8691;45.7841;6.8139;RCP8.5;H3;0;
8755;45.8857;-1.3235;RCP8.5;H3;0;
8756;45.889;-1.2205;RCP8.5;H3;47;
8757;45.8922;-1.1175;RCP8.5;H3;46;
8758;45.8954;-1.0146;RCP8.5;H3;50;
8759;45.8984;-0.9116;RCP8.5;H3;63;
8760;45.9013;-0.8086;RCP8.5;H3;65;
8761;45.9041;-0.7056;RCP8.5;H3;62;
8762;45.9069;-0.6025;RCP8.5;H3;62;
8763;45.9095;-0.4995;RCP8.5;H3;63;
8764;45.9121;-0.3965;RCP8.5;H3;64;
8765;45.9145;-0.2934;RCP8.5;H3;62;
8766;45.9169;-0.1903;RCP8.5;H3;64;
8767;45.9192;-0.0873;RCP8.5;H3;73;
8768;45.9213;0.0158;RCP8.5;H3;73;
8769;45.9234;0.1189;RCP8.5;H3;72;
8770;45.9254;0.222;RCP8.5;H3;72;
8771;45.9273;0.3251;RCP8.5;H3;71;
8772;45.9291;0.4282;RCP8.5;H3;74;
8773;45.9308;0.5313;RCP8.5;H3;74;
8774;45.9324;0.6344;RCP8.5;H3;75;
8775;45.9339;0.7376;RCP8.5;H3;73;
8776;45.9353;0.8407;RCP8.5;H3;74;
8777;45.9366;0.9438;RCP8.5;H3;74;
8778;45.9379;1.047;RCP8.5;H3;74;
8779;45.939;1.1501;RCP8.5;H3;77;
8780;45.94;1.2533;RCP8.5;H3;74;
8781;45.941;1.3564;RCP8.5;H3;74;
8782;45.9418;1.4596;RCP8.5;H3;73;
8783;45.9426;1.5628;RCP8.5;H3;72;
8784;45.9432;1.6659;RCP8.5;H3;73;
8785;45.9438;1.7691;RCP8.5;H3;70;
8786;45.9443;1.8723;RCP8.5;H3;72;
8787;45.9447;1.9754;RCP8.5;H3;72;
8788;45.9449;2.0786;RCP8.5;H3;75;
8789;45.9451;2.1818;RCP8.5;H3;70;
8790;45.9452;2.285;RCP8.5;H3;73;
8791;45.9452;2.3881;RCP8.5;H3;72;
8792;45.9451;2.4913;RCP8.5;H3;70;
8793;45.945;2.5945;RCP8.5;H3;70;
8794;45.9447;2.6976;RCP8.5;H3;70;
8795;45.9443;2.8008;RCP8.5;H3;69;
8796;45.9438;2.904;RCP8.5;H3;68;
8797;45.9433;3.0072;RCP8.5;H3;69;
8798;45.9426;3.1103;RCP8.5;H3;73;
8799;45.9418;3.2135;RCP8.5;H3;69;
8800;45.941;3.3166;RCP8.5;H3;71;
8801;45.94;3.4198;RCP8.5;H3;74;
8802;45.939;3.523;RCP8.5;H3;73;
8803;45.9379;3.6261;RCP8.5;H3;70;
8804;45.9366;3.7292;RCP8.5;H3;75;
8805;45.9353;3.8324;RCP8.5;H3;75;
8806;45.9339;3.9355;RCP8.5;H3;76;
8807;45.9324;4.0386;RCP8.5;H3;72;
8808;45.9308;4.1418;RCP8.5;H3;73;
8809;45.9291;4.2449;RCP8.5;H3;73;
8810;45.9273;4.348;RCP8.5;H3;78;
8811;45.9254;4.4511;RCP8.5;H3;81;
8812;45.9234;4.5542;RCP8.5;H3;80;
8813;45.9214;4.6573;RCP8.5;H3;78;
8814;45.9192;4.7604;RCP8.5;H3;73;
8815;45.9169;4.8634;RCP8.5;H3;76;
8816;45.9146;4.9665;RCP8.5;H3;78;
8817;45.9121;5.0695;RCP8.5;H3;79;
8818;45.9096;5.1726;RCP8.5;H3;76;
8819;45.9069;5.2756;RCP8.5;H3;80;
8820;45.9042;5.3786;RCP8.5;H3;82;
8821;45.9013;5.4817;RCP8.5;H3;93;
8822;45.8984;5.5847;RCP8.5;H3;95;
8823;45.8954;5.6877;RCP8.5;H3;94;
8824;45.8923;5.7906;RCP8.5;H3;87;
8825;45.8891;5.8936;RCP8.5;H3;85;
8826;45.8858;5.9966;RCP8.5;H3;85;
8827;45.8824;6.0995;RCP8.5;H3;84;
8828;45.8789;6.2024;RCP8.5;H3;86;
8829;45.8753;6.3054;RCP8.5;H3;101;
8830;45.8716;6.4083;RCP8.5;H3;94;
8831;45.8678;6.5111;RCP8.5;H3;92;
8832;45.864;6.614;RCP8.5;H3;101;
8833;45.86;6.7169;RCP8.5;H3;139;
8834;45.856;6.8197;RCP8.5;H3;122;
8835;45.8518;6.9226;RCP8.5;H3;0;
8836;45.8476;7.0254;RCP8.5;H3;0;
8898;45.9576;-1.3283;RCP8.5;H3;47;
8899;45.9609;-1.2252;RCP8.5;H3;46;
8900;45.9641;-1.1221;RCP8.5;H3;0;
8901;45.9673;-1.019;RCP8.5;H3;47;
8902;45.9703;-0.9158;RCP8.5;H3;62;
8903;45.9732;-0.8127;RCP8.5;H3;63;
8904;45.9761;-0.7095;RCP8.5;H3;63;
8905;45.9788;-0.6064;RCP8.5;H3;63;
8906;45.9814;-0.5032;RCP8.5;H3;63;
8907;45.984;-0.4;RCP8.5;H3;64;
8908;45.9865;-0.2969;RCP8.5;H3;63;
8909;45.9888;-0.1937;RCP8.5;H3;65;
8910;45.9911;-0.0904;RCP8.5;H3;72;
8911;45.9933;0.0128;RCP8.5;H3;73;
8912;45.9953;0.116;RCP8.5;H3;72;
8913;45.9973;0.2192;RCP8.5;H3;73;
8914;45.9992;0.3225;RCP8.5;H3;72;
8915;46.001;0.4257;RCP8.5;H3;73;
8916;46.0027;0.529;RCP8.5;H3;74;
8917;46.0043;0.6322;RCP8.5;H3;75;
8918;46.0058;0.7355;RCP8.5;H3;72;
8919;46.0073;0.8387;RCP8.5;H3;73;
8920;46.0086;0.942;RCP8.5;H3;76;
8921;46.0098;1.0453;RCP8.5;H3;75;
8922;46.011;1.1486;RCP8.5;H3;76;
8923;46.012;1.2519;RCP8.5;H3;75;
8924;46.0129;1.3552;RCP8.5;H3;73;
8925;46.0138;1.4585;RCP8.5;H3;74;
8926;46.0146;1.5617;RCP8.5;H3;72;
8927;46.0152;1.6651;RCP8.5;H3;73;
8928;46.0158;1.7684;RCP8.5;H3;71;
8929;46.0163;1.8717;RCP8.5;H3;73;
8930;46.0166;1.975;RCP8.5;H3;74;
8931;46.0169;2.0783;RCP8.5;H3;74;
8932;46.0171;2.1816;RCP8.5;H3;72;
8933;46.0172;2.2849;RCP8.5;H3;73;
8934;46.0172;2.3882;RCP8.5;H3;75;
8935;46.0171;2.4915;RCP8.5;H3;71;
8936;46.0169;2.5948;RCP8.5;H3;71;
8937;46.0166;2.6981;RCP8.5;H3;69;
8938;46.0163;2.8014;RCP8.5;H3;69;
8939;46.0158;2.9047;RCP8.5;H3;71;
8940;46.0152;3.008;RCP8.5;H3;73;
8941;46.0146;3.1113;RCP8.5;H3;72;
8942;46.0138;3.2146;RCP8.5;H3;69;
8943;46.013;3.3179;RCP8.5;H3;71;
8944;46.012;3.4212;RCP8.5;H3;71;
8945;46.011;3.5245;RCP8.5;H3;70;
8946;46.0098;3.6278;RCP8.5;H3;71;
8947;46.0086;3.7311;RCP8.5;H3;70;
8948;46.0073;3.8343;RCP8.5;H3;71;
8949;46.0059;3.9376;RCP8.5;H3;74;
8950;46.0044;4.0409;RCP8.5;H3;70;
8951;46.0027;4.1441;RCP8.5;H3;72;
8952;46.001;4.2474;RCP8.5;H3;73;
8953;45.9993;4.3506;RCP8.5;H3;78;
8954;45.9974;4.4539;RCP8.5;H3;81;
8955;45.9954;4.5571;RCP8.5;H3;81;
8956;45.9933;4.6603;RCP8.5;H3;78;
8957;45.9911;4.7635;RCP8.5;H3;77;
8958;45.9889;4.8667;RCP8.5;H3;78;
8959;45.9865;4.9699;RCP8.5;H3;77;
8960;45.984;5.0731;RCP8.5;H3;77;
8961;45.9815;5.1763;RCP8.5;H3;79;
8962;45.9788;5.2795;RCP8.5;H3;78;
8963;45.9761;5.3826;RCP8.5;H3;79;
8964;45.9733;5.4858;RCP8.5;H3;84;
8965;45.9703;5.5889;RCP8.5;H3;102;
8966;45.9673;5.6921;RCP8.5;H3;102;
8967;45.9642;5.7952;RCP8.5;H3;87;
8968;45.961;5.8983;RCP8.5;H3;85;
8969;45.9577;6.0014;RCP8.5;H3;87;
8970;45.9543;6.1044;RCP8.5;H3;87;
8971;45.9508;6.2075;RCP8.5;H3;87;
8972;45.9472;6.3106;RCP8.5;H3;99;
8973;45.9435;6.4136;RCP8.5;H3;110;
8974;45.9397;6.5166;RCP8.5;H3;107;
8975;45.9358;6.6196;RCP8.5;H3;105;
8976;45.9319;6.7226;RCP8.5;H3;110;
8977;45.9278;6.8256;RCP8.5;H3;99;
8978;45.9237;6.9286;RCP8.5;H3;133;
8979;45.9194;7.0315;RCP8.5;H3;0;
9040;46.0261;-1.4363;RCP8.5;H3;0;
9041;46.0295;-1.3331;RCP8.5;H3;0;
9043;46.036;-1.1266;RCP8.5;H3;0;
9044;46.0392;-1.0234;RCP8.5;H3;50;
9045;46.0422;-0.9201;RCP8.5;H3;63;
9046;46.0451;-0.8168;RCP8.5;H3;63;
9047;46.048;-0.7136;RCP8.5;H3;63;
9048;46.0507;-0.6103;RCP8.5;H3;63;
9049;46.0534;-0.507;RCP8.5;H3;63;
9050;46.0559;-0.4036;RCP8.5;H3;63;
9051;46.0584;-0.3003;RCP8.5;H3;63;
9052;46.0608;-0.197;RCP8.5;H3;72;
9053;46.063;-0.0936;RCP8.5;H3;72;
9054;46.0652;0.0097;RCP8.5;H3;73;
9055;46.0673;0.1131;RCP8.5;H3;73;
9056;46.0693;0.2164;RCP8.5;H3;72;
9057;46.0712;0.3198;RCP8.5;H3;75;
9058;46.073;0.4232;RCP8.5;H3;74;
9059;46.0747;0.5266;RCP8.5;H3;74;
9060;46.0763;0.63;RCP8.5;H3;75;
9061;46.0778;0.7334;RCP8.5;H3;72;
9062;46.0792;0.8368;RCP8.5;H3;76;
9063;46.0806;0.9402;RCP8.5;H3;76;
9064;46.0818;1.0436;RCP8.5;H3;76;
9065;46.0829;1.147;RCP8.5;H3;76;
9066;46.084;1.2504;RCP8.5;H3;73;
9067;46.0849;1.3539;RCP8.5;H3;72;
9068;46.0858;1.4573;RCP8.5;H3;69;
9069;46.0865;1.5607;RCP8.5;H3;75;
9070;46.0872;1.6642;RCP8.5;H3;71;
9071;46.0878;1.7676;RCP8.5;H3;74;
9072;46.0882;1.871;RCP8.5;H3;73;
9073;46.0886;1.9745;RCP8.5;H3;72;
9074;46.0889;2.0779;RCP8.5;H3;71;
9075;46.0891;2.1814;RCP8.5;H3;73;
9076;46.0892;2.2848;RCP8.5;H3;72;
9077;46.0892;2.3883;RCP8.5;H3;69;
9078;46.0891;2.4917;RCP8.5;H3;69;
9079;46.0889;2.5952;RCP8.5;H3;70;
9080;46.0886;2.6986;RCP8.5;H3;69;
9081;46.0882;2.802;RCP8.5;H3;70;
9082;46.0878;2.9055;RCP8.5;H3;70;
9083;46.0872;3.0089;RCP8.5;H3;71;
9084;46.0865;3.1124;RCP8.5;H3;69;
9085;46.0858;3.2158;RCP8.5;H3;72;
9086;46.0849;3.3192;RCP8.5;H3;71;
9087;46.084;3.4226;RCP8.5;H3;73;
9088;46.0829;3.5261;RCP8.5;H3;69;
9089;46.0818;3.6295;RCP8.5;H3;70;
9090;46.0806;3.7329;RCP8.5;H3;70;
9091;46.0792;3.8363;RCP8.5;H3;71;
9092;46.0778;3.9397;RCP8.5;H3;71;
9093;46.0763;4.0431;RCP8.5;H3;72;
9094;46.0747;4.1465;RCP8.5;H3;72;
9095;46.073;4.2499;RCP8.5;H3;72;
9096;46.0712;4.3533;RCP8.5;H3;75;
9097;46.0693;4.4567;RCP8.5;H3;81;
9098;46.0673;4.56;RCP8.5;H3;80;
9099;46.0652;4.6634;RCP8.5;H3;76;
9100;46.0631;4.7667;RCP8.5;H3;75;
9101;46.0608;4.8701;RCP8.5;H3;77;
9102;46.0584;4.9734;RCP8.5;H3;73;
9103;46.056;5.0767;RCP8.5;H3;77;
9104;46.0534;5.18;RCP8.5;H3;78;
9105;46.0508;5.2833;RCP8.5;H3;78;
9106;46.048;5.3866;RCP8.5;H3;79;
9107;46.0452;5.4899;RCP8.5;H3;85;
9108;46.0422;5.5932;RCP8.5;H3;102;
9109;46.0392;5.6965;RCP8.5;H3;101;
9110;46.0361;5.7997;RCP8.5;H3;95;
9111;46.0329;5.903;RCP8.5;H3;83;
9112;46.0296;6.0062;RCP8.5;H3;83;
9113;46.0262;6.1094;RCP8.5;H3;87;
9114;46.0227;6.2126;RCP8.5;H3;92;
9115;46.0191;6.3158;RCP8.5;H3;91;
9116;46.0154;6.419;RCP8.5;H3;99;
9117;46.0116;6.5221;RCP8.5;H3;99;
9118;46.0077;6.6253;RCP8.5;H3;99;
9119;46.0037;6.7284;RCP8.5;H3;98;
9120;45.9997;6.8315;RCP8.5;H3;96;
9121;45.9955;6.9346;RCP8.5;H3;137;
9122;45.9913;7.0377;RCP8.5;H3;0;
9186;46.108;-1.1312;RCP8.5;H3;0;
9187;46.1111;-1.0278;RCP8.5;H3;50;
9188;46.1141;-0.9244;RCP8.5;H3;65;
9189;46.1171;-0.821;RCP8.5;H3;65;
9190;46.1199;-0.7176;RCP8.5;H3;64;
9191;46.1226;-0.6141;RCP8.5;H3;62;
9192;46.1253;-0.5107;RCP8.5;H3;62;
9193;46.1279;-0.4073;RCP8.5;H3;65;
9194;46.1303;-0.3038;RCP8.5;H3;66;
9195;46.1327;-0.2003;RCP8.5;H3;67;
9196;46.135;-0.0968;RCP8.5;H3;73;
9197;46.1372;0.0066;RCP8.5;H3;73;
9198;46.1392;0.1101;RCP8.5;H3;73;
9199;46.1412;0.2136;RCP8.5;H3;73;
9200;46.1431;0.3171;RCP8.5;H3;74;
9201;46.1449;0.4207;RCP8.5;H3;74;
9202;46.1466;0.5242;RCP8.5;H3;75;
9203;46.1483;0.6277;RCP8.5;H3;74;
9204;46.1498;0.7313;RCP8.5;H3;75;
9205;46.1512;0.8348;RCP8.5;H3;76;
9206;46.1525;0.9383;RCP8.5;H3;76;
9207;46.1538;1.0419;RCP8.5;H3;75;
9208;46.1549;1.1454;RCP8.5;H3;75;
9209;46.1559;1.249;RCP8.5;H3;74;
9210;46.1569;1.3526;RCP8.5;H3;73;
9211;46.1577;1.4561;RCP8.5;H3;73;
9212;46.1585;1.5597;RCP8.5;H3;72;
9213;46.1592;1.6633;RCP8.5;H3;71;
9214;46.1597;1.7669;RCP8.5;H3;72;
9215;46.1602;1.8704;RCP8.5;H3;71;
9216;46.1606;1.974;RCP8.5;H3;70;
9217;46.1609;2.0776;RCP8.5;H3;71;
9218;46.1611;2.1812;RCP8.5;H3;70;
9219;46.1612;2.2848;RCP8.5;H3;69;
9220;46.1612;2.3883;RCP8.5;H3;69;
9221;46.1611;2.4919;RCP8.5;H3;70;
9222;46.1609;2.5955;RCP8.5;H3;72;
9223;46.1606;2.6991;RCP8.5;H3;71;
9224;46.1602;2.8027;RCP8.5;H3;71;
9225;46.1597;2.9062;RCP8.5;H3;69;
9226;46.1592;3.0098;RCP8.5;H3;70;
9227;46.1585;3.1134;RCP8.5;H3;72;
9228;46.1578;3.2169;RCP8.5;H3;73;
9229;46.1569;3.3205;RCP8.5;H3;72;
9230;46.156;3.4241;RCP8.5;H3;72;
9231;46.1549;3.5276;RCP8.5;H3;69;
9232;46.1538;3.6312;RCP8.5;H3;67;
9233;46.1525;3.7347;RCP8.5;H3;68;
9234;46.1512;3.8383;RCP8.5;H3;69;
9235;46.1498;3.9418;RCP8.5;H3;72;
9236;46.1483;4.0454;RCP8.5;H3;71;
9237;46.1467;4.1489;RCP8.5;H3;73;
9238;46.145;4.2524;RCP8.5;H3;73;
9239;46.1432;4.3559;RCP8.5;H3;75;
9240;46.1413;4.4594;RCP8.5;H3;78;
9241;46.1393;4.5629;RCP8.5;H3;77;
9242;46.1372;4.6664;RCP8.5;H3;77;
9243;46.135;4.7699;RCP8.5;H3;76;
9244;46.1327;4.8734;RCP8.5;H3;76;
9245;46.1304;4.9769;RCP8.5;H3;74;
9246;46.1279;5.0803;RCP8.5;H3;77;
9247;46.1253;5.1838;RCP8.5;H3;77;
9248;46.1227;5.2872;RCP8.5;H3;78;
9249;46.1199;5.3907;RCP8.5;H3;75;
9250;46.1171;5.4941;RCP8.5;H3;80;
9251;46.1142;5.5975;RCP8.5;H3;92;
9252;46.1111;5.7009;RCP8.5;H3;91;
9253;46.108;5.8043;RCP8.5;H3;96;
9254;46.1048;5.9076;RCP8.5;H3;84;
9255;46.1015;6.011;RCP8.5;H3;84;
9256;46.098;6.1144;RCP8.5;H3;88;
9257;46.0945;6.2177;RCP8.5;H3;90;
9258;46.0909;6.321;RCP8.5;H3;85;
9259;46.0872;6.4243;RCP8.5;H3;103;
9260;46.0835;6.5276;RCP8.5;H3;105;
9261;46.0796;6.6309;RCP8.5;H3;99;
9262;46.0756;6.7342;RCP8.5;H3;99;
9263;46.0715;6.8374;RCP8.5;H3;97;
9264;46.0674;6.9406;RCP8.5;H3;0;
9326;46.1699;-1.4462;RCP8.5;H3;0;
9327;46.1733;-1.3428;RCP8.5;H3;53;
9328;46.1766;-1.2393;RCP8.5;H3;0;
9329;46.1799;-1.1358;RCP8.5;H3;51;
9330;46.183;-1.0322;RCP8.5;H3;64;
9331;46.186;-0.9287;RCP8.5;H3;65;
9332;46.189;-0.8252;RCP8.5;H3;64;
9333;46.1918;-0.7216;RCP8.5;H3;64;
9334;46.1946;-0.618;RCP8.5;H3;62;
9335;46.1972;-0.5145;RCP8.5;H3;62;
9336;46.1998;-0.4109;RCP8.5;H3;64;
9337;46.2023;-0.3073;RCP8.5;H3;66;
9338;46.2046;-0.2037;RCP8.5;H3;70;
9339;46.2069;-0.1001;RCP8.5;H3;73;
9340;46.2091;0.0036;RCP8.5;H3;72;
9341;46.2112;0.1072;RCP8.5;H3;75;
9342;46.2132;0.2108;RCP8.5;H3;73;
9343;46.2151;0.3145;RCP8.5;H3;73;
9344;46.2169;0.4181;RCP8.5;H3;73;
9345;46.2186;0.5218;RCP8.5;H3;73;
9346;46.2202;0.6255;RCP8.5;H3;72;
9347;46.2217;0.7291;RCP8.5;H3;76;
9348;46.2232;0.8328;RCP8.5;H3;75;
9349;46.2245;0.9365;RCP8.5;H3;75;
9350;46.2257;1.0402;RCP8.5;H3;75;
9351;46.2269;1.1439;RCP8.5;H3;75;
9352;46.2279;1.2476;RCP8.5;H3;74;
9353;46.2289;1.3513;RCP8.5;H3;73;
9354;46.2297;1.455;RCP8.5;H3;72;
9355;46.2305;1.5587;RCP8.5;H3;72;
9356;46.2311;1.6624;RCP8.5;H3;71;
9357;46.2317;1.7661;RCP8.5;H3;72;
9358;46.2322;1.8698;RCP8.5;H3;70;
9359;46.2326;1.9735;RCP8.5;H3;70;
9360;46.2329;2.0772;RCP8.5;H3;70;
9361;46.233;2.181;RCP8.5;H3;67;
9362;46.2331;2.2847;RCP8.5;H3;69;
9363;46.2331;2.3884;RCP8.5;H3;68;
9364;46.233;2.4921;RCP8.5;H3;72;
9365;46.2329;2.5958;RCP8.5;H3;71;
9366;46.2326;2.6996;RCP8.5;H3;69;
9367;46.2322;2.8033;RCP8.5;H3;67;
9368;46.2317;2.907;RCP8.5;H3;69;
9369;46.2311;3.0107;RCP8.5;H3;69;
9370;46.2305;3.1144;RCP8.5;H3;71;
9371;46.2297;3.2181;RCP8.5;H3;73;
9372;46.2289;3.3218;RCP8.5;H3;69;
9373;46.2279;3.4255;RCP8.5;H3;69;
9374;46.2269;3.5292;RCP8.5;H3;69;
9375;46.2257;3.6329;RCP8.5;H3;69;
9376;46.2245;3.7366;RCP8.5;H3;69;
9377;46.2232;3.8403;RCP8.5;H3;71;
9378;46.2218;3.9439;RCP8.5;H3;71;
9379;46.2202;4.0476;RCP8.5;H3;71;
9380;46.2186;4.1513;RCP8.5;H3;71;
9381;46.2169;4.2549;RCP8.5;H3;73;
9382;46.2151;4.3586;RCP8.5;H3;73;
9383;46.2132;4.4622;RCP8.5;H3;78;
9384;46.2112;4.5659;RCP8.5;H3;78;
9385;46.2091;4.6695;RCP8.5;H3;77;
9386;46.2069;4.7731;RCP8.5;H3;72;
9387;46.2047;4.8768;RCP8.5;H3;73;
9388;46.2023;4.9804;RCP8.5;H3;75;
9389;46.1998;5.084;RCP8.5;H3;74;
9390;46.1973;5.1875;RCP8.5;H3;73;
9391;46.1946;5.2911;RCP8.5;H3;75;
9392;46.1919;5.3947;RCP8.5;H3;78;
9393;46.189;5.4982;RCP8.5;H3;79;
9394;46.1861;5.6018;RCP8.5;H3;91;
9395;46.183;5.7053;RCP8.5;H3;92;
9396;46.1799;5.8088;RCP8.5;H3;97;
9397;46.1767;5.9123;RCP8.5;H3;89;
9398;46.1734;6.0158;RCP8.5;H3;79;
9399;46.1699;6.1193;RCP8.5;H3;0;
9400;46.1664;6.2228;RCP8.5;H3;79;
9401;46.1628;6.3263;RCP8.5;H3;80;
9402;46.1591;6.4297;RCP8.5;H3;95;
9403;46.1553;6.5331;RCP8.5;H3;92;
9404;46.1514;6.6366;RCP8.5;H3;89;
9405;46.1475;6.74;RCP8.5;H3;101;
9406;46.1434;6.8433;RCP8.5;H3;0;
9407;46.1392;6.9467;RCP8.5;H3;0;
9468;46.2383;-1.5548;RCP8.5;H3;0;
9469;46.2418;-1.4512;RCP8.5;H3;0;
9471;46.2485;-1.244;RCP8.5;H3;0;
9472;46.2518;-1.1403;RCP8.5;H3;53;
9473;46.2549;-1.0367;RCP8.5;H3;65;
9474;46.2579;-0.933;RCP8.5;H3;64;
9475;46.2609;-0.8293;RCP8.5;H3;65;
9476;46.2637;-0.7256;RCP8.5;H3;62;
9477;46.2665;-0.6219;RCP8.5;H3;61;
9478;46.2692;-0.5182;RCP8.5;H3;61;
9479;46.2717;-0.4145;RCP8.5;H3;63;
9480;46.2742;-0.3108;RCP8.5;H3;65;
9481;46.2766;-0.207;RCP8.5;H3;72;
9482;46.2789;-0.1033;RCP8.5;H3;74;
9483;46.281;0.0005;RCP8.5;H3;71;
9484;46.2831;0.1043;RCP8.5;H3;73;
9485;46.2851;0.208;RCP8.5;H3;73;
9486;46.287;0.3118;RCP8.5;H3;73;
9487;46.2888;0.4156;RCP8.5;H3;73;
9488;46.2906;0.5194;RCP8.5;H3;72;
9489;46.2922;0.6232;RCP8.5;H3;72;
9490;46.2937;0.727;RCP8.5;H3;75;
9491;46.2951;0.8308;RCP8.5;H3;76;
9492;46.2965;0.9346;RCP8.5;H3;74;
9493;46.2977;1.0385;RCP8.5;H3;75;
9494;46.2988;1.1423;RCP8.5;H3;75;
9495;46.2999;1.2461;RCP8.5;H3;74;
9496;46.3008;1.35;RCP8.5;H3;73;
9497;46.3017;1.4538;RCP8.5;H3;73;
9498;46.3024;1.5577;RCP8.5;H3;72;
9499;46.3031;1.6615;RCP8.5;H3;72;
9500;46.3037;1.7653;RCP8.5;H3;71;
9501;46.3042;1.8692;RCP8.5;H3;69;
9502;46.3045;1.973;RCP8.5;H3;68;
9503;46.3048;2.0769;RCP8.5;H3;69;
9504;46.305;2.1808;RCP8.5;H3;69;
9505;46.3051;2.2846;RCP8.5;H3;68;
9506;46.3051;2.3885;RCP8.5;H3;69;
9507;46.305;2.4923;RCP8.5;H3;73;
9508;46.3048;2.5962;RCP8.5;H3;73;
9509;46.3045;2.7;RCP8.5;H3;72;
9510;46.3042;2.8039;RCP8.5;H3;71;
9511;46.3037;2.9077;RCP8.5;H3;71;
9512;46.3031;3.0116;RCP8.5;H3;69;
9513;46.3025;3.1154;RCP8.5;H3;72;
9514;46.3017;3.2193;RCP8.5;H3;74;
9515;46.3008;3.3231;RCP8.5;H3;69;
9516;46.2999;3.4269;RCP8.5;H3;69;
9517;46.2988;3.5308;RCP8.5;H3;71;
9518;46.2977;3.6346;RCP8.5;H3;69;
9519;46.2965;3.7384;RCP8.5;H3;68;
9520;46.2951;3.8423;RCP8.5;H3;70;
9521;46.2937;3.9461;RCP8.5;H3;71;
9522;46.2922;4.0499;RCP8.5;H3;71;
9523;46.2906;4.1537;RCP8.5;H3;70;
9524;46.2889;4.2575;RCP8.5;H3;71;
9525;46.2871;4.3613;RCP8.5;H3;70;
9526;46.2852;4.4651;RCP8.5;H3;71;
9527;46.2832;4.5688;RCP8.5;H3;76;
9528;46.2811;4.6726;RCP8.5;H3;78;
9529;46.2789;4.7764;RCP8.5;H3;71;
9530;46.2766;4.8801;RCP8.5;H3;71;
9531;46.2742;4.9838;RCP8.5;H3;74;
9532;46.2718;5.0876;RCP8.5;H3;73;
9533;46.2692;5.1913;RCP8.5;H3;72;
9534;46.2665;5.295;RCP8.5;H3;75;
9535;46.2638;5.3987;RCP8.5;H3;78;
9536;46.2609;5.5024;RCP8.5;H3;79;
9537;46.258;5.6061;RCP8.5;H3;83;
9538;46.2549;5.7098;RCP8.5;H3;93;
9539;46.2518;5.8134;RCP8.5;H3;94;
9540;46.2486;5.9171;RCP8.5;H3;107;
9541;46.2453;6.0207;RCP8.5;H3;106;
9542;46.2418;6.1243;RCP8.5;H3;0;
9543;46.2383;6.2279;RCP8.5;H3;0;
9544;46.2347;6.3315;RCP8.5;H3;84;
9545;46.231;6.4351;RCP8.5;H3;89;
9546;46.2272;6.5387;RCP8.5;H3;96;
9547;46.2233;6.6422;RCP8.5;H3;91;
9548;46.2193;6.7458;RCP8.5;H3;101;
9549;46.2152;6.8493;RCP8.5;H3;0;
9612;46.3137;-1.4562;RCP8.5;H3;0;
9613;46.3171;-1.3525;RCP8.5;H3;0;
